codigo,nome,estoque_31_12_2024,estoque_atual,diferenca_quantidade,preco_custo,valor_total_31_12_2024,valor_total_atual,diferenca_valor,movimentacoes_revertidas,saldos_redefinidos
411,CHAPA MOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4110,CONJ DA TAMPA DO TRANSPORTE VERTICAL-DS622,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0,0
4111,MASTER TERMICO B4 RC VT 2105 TYPE 9 PERFORMANCE,0.0,0.0,0.0,52.42,0.0,0.0,0.0,0,0
4112,SELO DE ENTRADA DA TRANSFERENCIA-6002,0.0,0.0,0.0,18.23,0.0,0.0,0.0,0,0
4113,PLACA ANTI-ESTATICA-6002/7502/DSM651/660,1.0,1.0,0.0,36.05,36.05,36.05,0.0,0,0
4114,CABO FLAT - DSM715,0.0,0.0,0.0,74.01,0.0,0.0,0.0,0,0
4115,SIST.MULT.DSM716+IMP/SCAN,0.0,0.0,0.0,3677.27,0.0,0.0,0.0,0,0
4116,ROLO DE ADIÇÃO DE OLÉO:LG-6123L,0.0,0.0,0.0,141.91,0.0,0.0,0.0,0,0
4117,BOMBA DE TINTA - 6123L,0.0,0.0,0.0,158.71,0.0,0.0,0.0,0,0
4118,SIST.MULT.DSM716+TAMP.+IMP./SCAN+EXP.MEMOR,1.0,1.0,0.0,3677.27,3677.27,3677.27,0.0,0,0
412,CHAPA TAMANHO DO PAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4120,UNIDADE FUSORA MPC2030/2050/2550,0.0,0.0,0.0,1428.65,0.0,0.0,0.0,0,0
4121,ROLO DE ALIMENTAÇÃO,0.0,0.0,0.0,15.06,0.0,0.0,0.0,0,0
4122,ROLO DE ALIMENTAÇÃO - DSM 735/745,2.0,2.0,0.0,15.1,30.2,30.2,0.0,0,0
4123,TAMPA TRASEIRA DIREITA - AF1022/2212,0.0,0.0,0.0,7.95,0.0,0.0,0.0,0,0
4124,SUP.DAS ENGRENAGENS DE ACOP.DA FUSÃO-DSM416PI,1.0,1.0,0.0,15.15,15.15,15.15,0.0,0,0
4125,CALCO DE FRICÇÃO - PS460/PS490/DSM616/620,0.0,0.0,0.0,12.54,0.0,0.0,0.0,0,0
4126,CHAPA MOLA - MP 171,2.0,2.0,0.0,22.75,45.5,45.5,0.0,0,0
4128,ROLO ALIMENTAÇÃO APEL - C7010/DSC424.,23.0,23.0,0.0,28.2,648.6,648.6,0.0,0,0
4129,EIXO INTERNO CILINDRO LG - 6123L,1.0,1.0,0.0,56.12,56.12,56.12,0.0,0,0
413,CHAPA TRASEIRA 5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4130,EIXO DE JUNÇÃO - 1502,1.0,1.0,0.0,2.46,2.46,2.46,0.0,0,0
4131,ENGRENAGEM DE ACOP.DO ROL.DE ALIM.DE PAPEL-DSM721,1.0,1.0,0.0,1.02,1.02,1.02,0.0,0,0
4132,TERMOSTATO - DSM616/620/MP1900,1.0,1.0,0.0,17.05,17.05,17.05,0.0,0,0
4133,UNIDADE DE TRANSFERÊNCIA - DSC525,0.0,0.0,0.0,103.53,0.0,0.0,0.0,0,0
4134,NVRAM - ZERO CONTADOR - DSM725/730,0.0,0.0,0.0,111.73,0.0,0.0,0.0,0,0
4135,Produto 4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4136,UNIDADE DO LASER MP2030,0.0,0.0,0.0,1794.43,0.0,0.0,0.0,0,0
4137,SIST.MULT.DSM716IMP/SCAN+EXP.MEMOR,0.0,0.0,0.0,3677.27,0.0,0.0,0.0,0,0
4138,TONER LEXMARK 24018SL E230/232/240 2.500,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0,0
4139,LIMPADOR DO FIO DE CORONA 2760/3270/3285,2.0,2.0,0.0,3.4,6.8,6.8,0.0,0,0
414,CHAPA TRASEIRA P/5450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4140,CARTAO SD-PRINT/SCANER DSM730,0.0,0.0,0.0,301.06,0.0,0.0,0.0,0,0
4141,BANCO DE CASSETE PS480,0.0,0.0,0.0,1106.89,0.0,0.0,0.0,0,0
4142,CHAPA GUIA VERTICAL - MPC2050,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0,0
4143,DUPLICADOR DIGITAL DX3343 RICOH,0.0,0.0,0.0,5443.63,0.0,0.0,0.0,0,0
4145,TONER PRETO/SM SCX 4216/PERFORMANCE,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0,0
4146,KIT DE MANUTENÇÃO SP8200B-UNID DE FUSÃO E TRANSF.,0.0,0.0,0.0,920.83,0.0,0.0,0.0,0,0
4147,LAMPADA FUSORA - DSM415/DSM415PF,3.0,3.0,0.0,113.19,339.57,339.57,0.0,0,0
4148,MASTER TERMICO - CPMT17 JPM10 B4 5306B 1050,0.0,0.0,0.0,59.11,0.0,0.0,0.0,0,0
4150,SISTEMA MULTFUNCIONAL MP171SPF(IMP/SCAN/FAX),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4151,MOLA DO GUIA DE DIREÇÃO - MPC2550,2.0,2.0,0.0,5.94,11.88,11.88,0.0,0,0
4152,TINTA VERDEL PRIPORT TIPO II,0.0,0.0,0.0,32.98,0.0,0.0,0.0,0,0
4153,UNIDADE DE ADIÇÃO DE TONER,0.0,0.0,0.0,109.62,0.0,0.0,0.0,0,0
4154,MOLA DE PRESSÃO DE EJEÇÃO DE MASTER - 6143,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0,0
4155,CORREIA DA FUSAO - MPC2030/2050/2550.,0.0,0.0,0.0,275.12,0.0,0.0,0.0,0,0
4156,DUP.DIGITAL 5305,0.0,0.0,0.0,402.5,0.0,0.0,0.0,0,0
4157,GABINETE FAC 17-20,0.0,0.0,0.0,258.46,0.0,0.0,0.0,0,0
4158,CILINDRO PIMP RICOH AFICIO 1515 KT PM 35305,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0,0
4159,EIXO DE ENTRADA DO DUPLEX MPC2050,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0,0
416,CHAPA TRASEIRA 5304(C2154551V),5.0,5.0,0.0,8.02,40.1,40.1,0.0,0,0
4160,GUIA DE SAIDA DO DUPLEX MPC2550.,1.0,1.0,0.0,94.11,94.11,94.11,0.0,0,0
4161,ATUADOR DA PCU - DSM730,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0,0
4162,FRAME DA UNIDADE FUSORA INFERIOR DSM725,0.0,0.0,0.0,147.5,0.0,0.0,0.0,0,0
4164,SIST.MULT.COR.MPC2030(RADF/DUP/BR)-MA MERCE,1.0,1.0,0.0,5856.38,5856.38,5856.38,0.0,0,0
4166,SISTEMA MULTIF COLORIDO MPC2051 MR RICOH,2.0,2.0,0.0,7289.22,14578.44,14578.44,0.0,0,0
4167,CARTUCHO DE TONER TIPO 6110D,0.0,0.0,0.0,204.15,0.0,0.0,0.0,0,0
4169,Produto 4169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
417,CHAPA VEDADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4171,UNIDADE COMPLETA CPU MPC2030,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0
4172,CARTUCHO DE TONER PRETO MPC2051,-12.0,0.0,12.0,370.0,-4440.0,0.0,4440.0,3,0
4174,ROLO DE PRESSÃO - MPC2030/2050/2550.,1.0,1.0,0.0,209.86,209.86,209.86,0.0,0,0
4175,UNIDADE DE REVELAÇÃO - 6002,0.0,0.0,0.0,993.55,0.0,0.0,0.0,0,0
4176,LAMPADA FUSORA 120V/420W MPC2030,0.0,0.0,0.0,95.07,0.0,0.0,0.0,0,0
4177,UNIDADE DE REVELAÇÃO PRETA. MPC2030/2050/2550.,0.0,0.0,0.0,576.98,0.0,0.0,0.0,0,0
4178,CARTUCHO DE TONER PRETO AFICIO 3228C/3235C/3245C,4.0,4.0,0.0,75.23,300.92,300.92,0.0,0,0
4179,FOTOINTERRUPTOR-DSM715,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0,0
418,CHASSI TRASEIRO DO CILINDRO,0.0,0.0,0.0,327.49,0.0,0.0,0.0,0,0
4180,GUIA DE ENTRADA DA FUSÃO,1.0,1.0,0.0,13.27,13.27,13.27,0.0,0,0
4181,UNIDADE PCU - DSM730,0.0,0.0,0.0,875.73,0.0,0.0,0.0,0,0
4182,CARTUCHO TONER PRETO/RC AF-2015/PERFOMANCE/260G,0.0,0.0,0.0,21.27,0.0,0.0,0.0,0,0
4184,TAMPA FRONTAL DO SCANER MPC2050,0.0,0.0,0.0,73.15,0.0,0.0,0.0,0,0
4185,"SIST,MULT.COR.MPC2030(RADF/DUP/BR/",0.0,0.0,0.0,7086.15,0.0,0.0,0.0,0,0
4187,ALAVANCA MPC 2030/2050/2051/2550,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0,0
4188,UNID CILINDRO COLOR AF MPC2000/2500/35004500 POR C,0.0,0.0,0.0,930.13,0.0,0.0,0.0,0,0
4189,SIST MULTIFUNCIONAL MP201 MR RICOH,4.0,4.0,0.0,1737.08,6948.32,6948.32,0.0,0,0
419,CHAVE MAGNETICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4190,UNIDADE DE REVELAÇÃO AMARELA MPC2030/2050/2550,2.0,2.0,0.0,721.38,1442.76,1442.76,0.0,0,0
4191,UNIDADE DE ADIÇÃO DE TONER,0.0,0.0,0.0,142.3,0.0,0.0,0.0,2,0
4193,ENGRENAGEM 35Z-7502,0.0,0.0,0.0,8.03,0.0,0.0,0.0,0,0
4196,ENGRENAGEM 38Z-7502,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0,0
4197,ENGRENAGEM 21Z-7502,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0,0
4198,ENGRENAGEM 21Z/38Z-7502/DSM660,0.0,0.0,0.0,29.39,0.0,0.0,0.0,0,0
42,ALCEADOR MOD.CS 130 P/COPIADORA 2727Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
420,CHICOTE DE FIOS P/5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4200,IMPRESSORA  RICOH MP161 CM; 829.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4201,CHAPA DE PRESSÃO DE EJEÇÃO DO MASTER-6123L,0.0,0.0,0.0,45.98,0.0,0.0,0.0,0,0
4202,CARTUCHO DE TONER AMARELO MPC2551,0.0,0.0,0.0,370.0,0.0,0.0,0.0,2,0
4203,CARTUCHO DE TONER MAGENTA MPC2051/2551,0.0,0.0,0.0,370.0,0.0,0.0,0.0,2,0
4204,CARTUCHO DE TONER CYAN MPC2051/2551,0.0,0.0,0.0,370.0,0.0,0.0,0.0,2,0
4206,COPYPRINTER DX4545,0.0,0.0,0.0,8402.15,0.0,0.0,0.0,0,0
4207,UNIDADE DE IMP 4545A-DX4545-DX3343,0.0,0.0,0.0,3579.03,0.0,0.0,0.0,0,0
4208,MOLA DO ATUADOR DO SENSOR DE TAMANHO DE PAPEL-2212,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0,0
4209,SUPORTE DO ATUADOR -MP3550,1.0,1.0,0.0,4.83,4.83,4.83,0.0,0,0
421,CHICOTE DO RELE P/5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4210,ATUADOR DO SENSOR -MP3350,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0,0
4211,GUIA DE SAIDA DA FUSAO - 1502,1.0,1.0,0.0,6.53,6.53,6.53,0.0,0,0
4212,ENGRENAGEM 48Z,2.0,2.0,0.0,5.02,10.04,10.04,0.0,0,0
4213,POSTSCRIPT TIPO C2551,1.0,1.0,0.0,1212.33,1212.33,1212.33,0.0,0,0
4215,BANDEJA DE ALIMENTAÇÃO DE PAPEL 1 - MPC550,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0,0
4216,TAMPA TRASEIRA MPC2050,0.0,0.0,0.0,100.28,0.0,0.0,0.0,0,0
4217,TAMPA ESQUERDA DO SCARNER MPC2050,0.0,0.0,0.0,25.73,0.0,0.0,0.0,0,0
4218,BANJDEJA SUPERIOR TRASEIRA - MPC2050,0.0,0.0,0.0,38.53,0.0,0.0,0.0,0,0
4219,CHAPA GUIA DO TRANSPORTE VERTICAL MPC2050,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0,0
422,CHICOTE DO TERMOSWITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4220,SUPORTE DA TAMPA VERTICAL MPC2050,2.0,2.0,0.0,4.97,9.94,9.94,0.0,0,0
4221,SUPORTE DA TAMPA VERTICAL MPC2050,1.0,1.0,0.0,4.97,4.97,4.97,0.0,0,0
4222,UNIDADE DE LASER DSC525/530,0.0,0.0,0.0,2971.85,0.0,0.0,0.0,0,0
4223,SELO DE ENTRADA - P7045,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0,0
4224,BUCHA - 1502,1.0,1.0,0.0,37.09,37.09,37.09,0.0,0,0
4225,SELO - 3532,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0,0
4227,DUPLICADOR RISOGRAPH RA 4200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4228,UNIDADE DE SAIDA DE PAPEL MPC2030,0.0,0.0,0.0,619.39,0.0,0.0,0.0,0,0
4229,ENGRENAGEM 30Z - DSM618,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0,0
423,CILINDRO T350 3235/3502 GESTETNER(A2309510),0.0,0.0,0.0,605.1,0.0,0.0,0.0,0,0
4230,ALAVANCA FRONTAL UND.TRANSF.SEPARAÇÃO-MPC2050,1.0,1.0,0.0,21.62,21.62,21.62,0.0,0,0
4231,ALAVANCA TRASEIRA UND.TRANS.SEPARAÇÃO-MPC2050,2.0,2.0,0.0,35.0,70.0,70.0,0.0,0,0
4232,UNIDADE DE REV.CYAN MPC2030/2050/2550 RICOH.,0.0,0.0,0.0,1042.81,0.0,0.0,0.0,0,0
4233,PLACA FONTE CP6123L/DX.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4234,UNIDADE FUSORA - DSM730,0.0,0.0,0.0,1135.67,0.0,0.0,0.0,0,0
4235,KIT MANUTENÇÃO TIPO 7200/7300A-UNID-FOTOCOND COLOR,1.0,1.0,0.0,713.93,713.93,713.93,0.0,0,0
4236,SESOR DE DENSIDADE MPC2050,0.0,0.0,0.0,125.61,0.0,0.0,0.0,0,0
4237,BOMBA DE ALIMENTAÇÃO DE TONER BK - DSC525,0.0,0.0,0.0,257.47,0.0,0.0,0.0,0,0
4238,KIT MANUT TIPO 7200/7300A UNID FOTOCON PRETA,1.0,1.0,0.0,223.3,223.3,223.3,0.0,0,0
4239,BOMBA DE ALIMENTAÇÃO DE TONER-M-DS525,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0,0
4241,PLACA FONTE - CP6123L+/DX2330,0.0,0.0,0.0,6008.17,0.0,0.0,0.0,0,0
4243,MEMORIA DE 512MB MP4000B,0.0,0.0,0.0,1132.2,0.0,0.0,0.0,0,0
4244,TONER PRETO CX006/RC AF 1515/ PERFORMANCE,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0,0
4245,UNIDADE DE TRANFERENCIA E SEPARACAO. MPC2030/2050.,1.0,1.0,0.0,688.64,688.64,688.64,0.0,0,0
4246,BANDEJA DE ALIM DE PAPEL 1 MPC2030/2050,0.0,0.0,0.0,315.35,0.0,0.0,0.0,0,0
4248,SIST MULTIFUNC MPC 2050,1.0,1.0,0.0,6529.48,6529.48,6529.48,0.0,0,0
4249,Produto 4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
425,CILINDRO COLOR MR GESTETNER,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
4250,GABINETE MP2550/3350MPC2030/20502550U,2.0,2.0,0.0,338.93,677.86,677.86,0.0,0,0
4251,CARTUCHO DE TONER PRETO TIPO 160,1.0,1.0,0.0,99.27,99.27,99.27,0.0,0,0
4252,CARTUCHO DE TONER AMARELO TIPO 160,1.0,1.0,0.0,296.57,296.57,296.57,0.0,0,0
4253,CARTUCHO DE TONER MAGENTA TIPO 160,1.0,1.0,0.0,299.01,299.01,299.01,0.0,0,0
4254,CARTUCHO DE TONER CYAN TIPO 160,1.0,1.0,0.0,299.01,299.01,299.01,0.0,0,0
4255,SUPORTE DO ROLO DE ALIM DE PAPEL 5450,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0,0
4257,ALIMENTADOR AUTOMATICO DE DOCUMENTOS DF78,0.0,0.0,0.0,992.98,0.0,0.0,0.0,0,0
4258,CORREIA DE TRANSPORTE VERTICAL MPC2050.,0.0,0.0,0.0,8.02,0.0,0.0,0.0,0,0
4259,SUPORTE DE PRESSÃO MPC2030,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0,0
4260,GUIA DE DIREÇÃO DO PAPEL MPC2030.,0.0,0.0,0.0,23.92,0.0,0.0,0.0,0,0
4261,CHAPA DA GUIA DA SAÍDA DE FUSÃO MPC2550,1.0,1.0,0.0,139.9,139.9,139.9,0.0,0,0
4262,FOTO SENSOR - DSM725,0.0,0.0,0.0,8.76,0.0,0.0,0.0,0,0
4263,TAMPA DA UNIDADE DE SAIDA DE PAPEL - DSM725,1.0,1.0,0.0,120.22,120.22,120.22,0.0,0,0
4265,RISOGRAPH CR1610UI,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0,0
4266,CHAPA GUIA DO TRANSPORTE VERTICAL F1 - MP C2050,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0
4267,ROLETE MPC 2050,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0
4268,GUIA DO TRANSPORTE VERTICAL - MPC 2050,3.0,3.0,0.0,24.71,74.13,74.13,0.0,0,0
4269,COLETOR DE TONER USADO MP C2030/2050/2550,0.0,0.0,0.0,53.79,0.0,0.0,0.0,0,0
427,CILINDRO COPIADORA 2301/2302 MITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4270,MOLA MPC2050.,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0,0
4271,ROLO DE ACIONAMENTO -DSM725,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0,0
4272,ROLO DE SAIDA -DSM725,0.0,0.0,0.0,23.63,0.0,0.0,0.0,0,0
4274,FIACAO-DSM725,0.0,0.0,0.0,12.34,0.0,0.0,0.0,0,0
4275,UNIDADE DE IMAGEM SP5200LA-115/220V.,0.0,0.0,0.0,559.73,0.0,0.0,0.0,0,0
4276,SENSOR - DSM725,5.0,5.0,0.0,20.44,102.2,102.2,0.0,0,0
4277,SIST.MULT .MONOCROMATICO SHINKA SP5200S MR RICOH,0.0,0.0,0.0,4348.91,0.0,0.0,0.0,6,0
4278,PLACA PRINCIPAL DO DF 3050/MPC2051,0.0,0.0,0.0,282.67,0.0,0.0,0.0,0,0
4279,NF COMPLEMENTAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4280,TELA DE SEDA LG - 5306,0.0,0.0,0.0,474.77,0.0,0.0,0.0,0,0
4281,TELA DE AÇO - LEGAL - 5306,0.0,0.0,0.0,710.7,0.0,0.0,0.0,0,0
4282,CARTUCHO DE TONER ML 2851 1KG MR KATUN,0.0,0.0,0.0,55.52,0.0,0.0,0.0,0,0
4283,TAMPA DA UNID INTERCONEXÃO - DSM725,0.0,0.0,0.0,32.62,0.0,0.0,0.0,0,0
4284,ESPACADOR - MPC2550,4.0,4.0,0.0,21.75,87.0,87.0,0.0,0,0
4285,CONJUNTO DO ROLO DE CARGA - 4532,0.0,0.0,0.0,75.38,0.0,0.0,0.0,0,0
4286,CORREIA DE TRANSPORTE PROC550/700EX/901S/651EX/751,12.0,12.0,0.0,18.54,222.48,222.48,0.0,0,0
4287,ROLO DE REVERSAO-7502/DSM725/PROC550/700EX/651EX/7,2.0,2.0,0.0,30.4,60.8,60.8,0.0,0,0
4288,ROLO FUSOR MPC2030/2050/2550,2.0,2.0,0.0,57.64,115.28,115.28,0.0,0,0
4289,ROLO DE PREASSAO MPC2051,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0,0
4290,TERMISTOR MPC2030,3.0,3.0,0.0,59.36,178.08,178.08,0.0,0,0
4291,TERMISTOR MPC2030,2.0,2.0,0.0,59.36,118.72,118.72,0.0,0,0
4292,ROLO INTRODUCAO DO PAPEL-1502/DSM615/618DF78,13.0,13.0,0.0,20.83,270.79,270.79,0.0,0,0
4293,ALAVANCA DE PRESSAO TRASEIRA MPC2050/2030.,1.0,1.0,0.0,6.4,6.4,6.4,0.0,0,0
4294,ALAVANCA DE PRESSAO TRASEIRO MPC2050/2030.,1.0,1.0,0.0,28.88,28.88,28.88,0.0,0,0
4295,UNID LIMPEZA  CORREIA-MPC2030/50/2550.,0.0,0.0,0.0,750.0,0.0,0.0,0.0,2,0
4296,HD MPC 2051/2550/3350/4000/5000/SP5200DN,0.0,0.0,0.0,1124.0,0.0,0.0,0.0,0,0
4297,EPROM-C7528N,0.0,0.0,0.0,26.49,0.0,0.0,0.0,0,0
4298,MOLA TENSORA PRINCIPAL-3227/DSM725,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0,0
4299,MOLA TENSIONADORA -DSM725,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0,0
43,ALCOOL AZUL P/DUPL.FORTCOPIA CX.C/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
430,CILINDRO COPIADORA 2346.MITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4300,SENSOR DO PAPEL,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0,0
4301,SIST.MULT.MONOCROMATICO SHINKA SP5210SF,0.0,0.0,0.0,4602.7,0.0,0.0,0.0,4,0
4302,FONTE DE ALIMENTAÇÃO - DSM715/MP1900,0.0,0.0,0.0,880.97,0.0,0.0,0.0,0,0
4303,UNID INTERMEDIARIA DE TRANSF DSC545,0.0,0.0,0.0,1810.61,0.0,0.0,0.0,0,0
4304,UNIDADE DE REVELAÇÃO MAGENTA. MPC2030/2050/2550.,0.0,0.0,0.0,704.32,0.0,0.0,0.0,0,0
4305,MOTOR- CP6213L+,0.0,0.0,0.0,978.55,0.0,0.0,0.0,0,0
4306,SISTEMA MULTIF.COLOR MPC2051,1.0,1.0,0.0,6648.08,6648.08,6648.08,0.0,0,0
4307,CILINDRO PRETO A4 TIPO 45R (L),0.0,0.0,0.0,3307.94,0.0,0.0,0.0,0,0
4308,HD-MP3350/2550/4000/5000/SP5200DN/5200S/5210SF/SR,0.0,0.0,0.0,1106.5,0.0,0.0,0.0,0,0
4309,CALÇO DO HD - MP4000B,1.0,1.0,0.0,4.13,4.13,4.13,0.0,0,0
4310,MOTOR DE LIMPEZA DC24V 20W-DSM 416,0.0,0.0,0.0,329.42,0.0,0.0,0.0,0,0
4311,MOTOR DE ALIMENTAÇÃO -MPC2050,0.0,0.0,0.0,48.71,0.0,0.0,0.0,0,0
4312,ENGRENAGEM DA 1A. GAVETA -MPC2050,2.0,2.0,0.0,18.93,37.86,37.86,0.0,0,0
4313,TRAVA DE EMBREAGEM -MP C2550,2.0,2.0,0.0,12.78,25.56,25.56,0.0,0,0
4316,BANDEJA DE ALIMENTAÇÃO DE PAPEL 2 - C2550,0.0,0.0,0.0,1185.67,0.0,0.0,0.0,0,0
4317,SENSOR DE REGISTRO-1502,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0
4318,GUIA DIRETA DO ROLO DE REGISTRO - 1312,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0,0
4319,ATUADOR DO SENSOR DE REGISTRO-1312,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0,0
4320,UNIDADE DE FUSÃO SP C811DN,0.0,0.0,0.0,783.9,0.0,0.0,0.0,0,0
4324,IMPRESSORA LASER MONOCROMATICA SP5210SR-IMOBILIZAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4325,IMPRESSORA LASER MONOCROMATICA SP5210SR-IMOBILIZAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4326,PARAFUSO M3 MP 4000B,1.0,1.0,0.0,5.22,5.22,5.22,0.0,0,0
4327,ENGRENAGEM 49Z -DSM416,1.0,1.0,0.0,12.01,12.01,12.01,0.0,0,0
4328,ENGRENAGEM 44/67Z-DSM 415,1.0,1.0,0.0,14.18,14.18,14.18,0.0,0,0
433,Produto 433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4330,ENGRENAGEM 29/69Z -DSM415PF /DSM416PF,1.0,1.0,0.0,11.54,11.54,11.54,0.0,0,0
4332,SENSOR DE DENSIDADE-MPC2051,0.0,0.0,0.0,244.39,0.0,0.0,0.0,0,0
4333,ROLO DE TRANSPORTE VERTICAL MPC2050,0.0,0.0,0.0,20.66,0.0,0.0,0.0,0,0
4334,CORREIA DE ALIMENTACAO DO PAPEL DSC525,1.0,1.0,0.0,60.08,60.08,60.08,0.0,0,0
4335,UNID. TRANSF. E SEPARACAO - MPC2050,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0,0
4336,GUIA DE SAIDA DO PAPEL MPC2051,4.0,4.0,0.0,26.08,104.32,104.32,0.0,0,0
4337,ALAVANCA FRONTAL MPC2050,2.0,2.0,0.0,5.22,10.44,10.44,0.0,0,0
4338,ALAVANCA TRASEIRA MPC2051,2.0,2.0,0.0,5.22,10.44,10.44,0.0,0,0
4339,PLACA DO DF-DSM516PF,0.0,0.0,0.0,251.79,0.0,0.0,0.0,0,0
434,CILINDRO OPC5 2513Z/2613Z/2713Z(AO779510),0.0,0.0,0.0,183.89,0.0,0.0,0.0,0,0
4340,ENGRENEGEM COM SUPORTE-DSM415,1.0,1.0,0.0,37.18,37.18,37.18,0.0,0,0
4341,TINTA PRETA CX005/RC JP 1230/ACCESS/600CC,0.0,0.0,0.0,16.26,0.0,0.0,0.0,0,0
4342,TAMPA FRONTAL - DSM416/1302,0.0,0.0,0.0,155.68,0.0,0.0,0.0,0,0
4343,PLACA PRINCIPAL DO DF3030 MPC2051,1.0,1.0,0.0,556.11,556.11,556.11,0.0,0,0
4344,Produto 4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4345,KIT DE MANUTENCAO SP5200 - 115V.,1.0,1.0,0.0,1849.0,1849.0,1849.0,0.0,0,0
4346,EMBREAGEM MAGNETICA,0.0,0.0,0.0,51.68,0.0,0.0,0.0,0,0
4347,PLACA - SP5200S,0.0,0.0,0.0,2604.64,0.0,0.0,0.0,0,0
4348,DUPLICADOR DIGITAL 5385 GESTETNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4349,PLACA GUIA MR RICOH,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0
435,CILINDRO OPC 2818Z/2913Z(A2199510)GESTETNER,0.0,0.0,0.0,107.15,0.0,0.0,0.0,0,0
4351,CALÇO DE FRICÇÃO MPC2050,1.0,1.0,0.0,12.71,12.71,12.71,0.0,0,0
4352,GX 3300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
4353,PLACA DE EXPANSAO MPC2051,0.0,0.0,0.0,2820.12,0.0,0.0,0.0,0,0
4354,ESTABILIZADOR SOL 1500UP AUT/115V/NET NN,9.0,9.0,0.0,478.0,4302.0,4302.0,0.0,8,0
4355,SISTEMA MULTIFUNC COLORIDO MPC305SP,0.0,0.0,0.0,4302.02,0.0,0.0,0.0,0,0
4356,SISTEMA MULTIFUNC MONO MP301SPF,0.0,0.0,0.0,2499.0,0.0,0.0,0.0,0,0
4357,MOLA A DSM721,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0,0
